"","Drone2_1","Drone2_2","Drone2_3","Drone2_4","Drone2_5","Drone2_6","Drone4_1","Drone4_2","Drone4_3","Drone4_4","Drone4_5","Drone4_6","Queen2_1","Queen2_2","Queen2_3","Queen2_4","Queen2_5","Queen2_6","Queen4_1","Queen4_2","Queen4_3","Queen4_4","Queen4_5","Queen4_6","Worker2_1","Worker2_2","Worker2_3","Worker2_4","Worker2_5","Worker2_6","Worker4_1","Worker4_2","Worker4_3","Worker4_4","Worker4_5","Worker4_6"
"LOC102653784",4.64385618977472,8.74146698640115,7.39231742277876,6.04439411935845,8.11374216604919,7.54689445988764,6.52356195605701,11.2562086885274,7.82654848729092,6.89481776330794,11.4782640315817,4.4594316186373,9.09803208296053,9.2336196767597,8.19475685442225,7.86418614465428,7.88264304936184,8.47167521439204,6,3.32192809488736,3.8073549220576,5.61470984411521,3.90689059560852,4.8073549220576,7.96000193206808,8.38801728534514,7.06608919045777,7.85174904141606,7.6724253419715,8.2807707701306,5.32192809488736,4.90689059560852,4.8073549220576,3.32192809488736,3.70043971814109,4.32192809488736
"LOC413898",8.12928301694497,8.50382573799575,8.11374216604919,8.29462074889163,8.52356195605701,8.40087943628218,8.29462074889163,8.44708322620965,8.51175265376738,8.68650052718322,8.67948009950545,8.93369065495223,8.29001884693262,8.39231742277876,8.09275714091985,8.44708322620965,8.10328780841202,8.36632221424582,8.81698362325538,8.69696752623429,9.22158712126481,8.87958324961278,8.62570884306447,8.74146698640115,8.39231742277876,8.37068740680722,8.65463602852797,8.68650052718322,8.50382573799575,8.39660478118186,8.4797802640291,9.03066713624694,8.46352437327118,8.09275714091985,8.24792751344359,8.41362792902417
"LOC100578672",3,4.52356195605701,4.8073549220576,3.32192809488736,3.8073549220576,5.35755200461808,3.70043971814109,2.58496250072116,4.32192809488736,1,4,4.32192809488736,3.58496250072116,2.32192809488736,2.58496250072116,2.58496250072116,2.32192809488736,3,2.32192809488736,2.8073549220576,2,1,2.32192809488736,1,3,2.8073549220576,3.32192809488736,3.70043971814109,3.58496250072116,3.8073549220576,1,0,2,0,0,1.58496250072116
"LOC409163",8.90388184573618,12.3063465536885,11.6188443017667,10.3520434257954,11.9192357860283,11.9166259222112,9.85330955540367,14.3302866815182,10.8634119589416,10.0457596613827,14.7201908083111,9.04712391211403,13.0334230015375,12.8538943132476,11.8257538328831,12.0717975222842,11.7681843247769,12.4883422775325,9.81858217748086,8.14974711950468,8.24317398347295,10.3706874068072,8.96289600533726,9.26209484537018,11.9668659003875,12.4988492065317,10.963618617444,11.1823943534045,11.0498485494506,11.7364019313183,9.58871463558226,9.17741953798924,9.34207466799914,10.0014081943928,9.98726401207254,10.0028150156071
"LOC413740",7.08746284125034,7.36632221424582,7.04439411935845,7.35755200461808,7.61470984411521,7.01122725542325,6.83289001416474,6.88264304936184,6.53915881110803,7.39231742277876,7.03342300153745,7.31288295528436,6.89481776330794,7.18982455888002,6.74146698640115,7.03342300153745,7.53138146051631,7.45121111183233,6.59991284218713,6.8703647195834,6.8703647195834,6.83289001416474,6.4262647547021,6.4262647547021,7.74146698640115,7.21916852046216,8.21431912080077,7.6582114827518,7.74819284958946,7.8073549220576,6.4594316186373,6.49185309632967,5.93073733756289,6.4262647547021,6.3037807481771,5.49185309632967
"LOC113218783",0,2.32192809488736,1.58496250072116,2,3,1.58496250072116,3,4.08746284125034,3.32192809488736,3.4594316186373,4.16992500144231,3.70043971814109,0,2.58496250072116,1,2.8073549220576,2.8073549220576,2.58496250072116,1.58496250072116,3,2.8073549220576,1.58496250072116,2.58496250072116,2,1,2.58496250072116,2,1,1.58496250072116,3.32192809488736,2,2.8073549220576,1,1.58496250072116,0,1.58496250072116
"LOC408777",7.56224242422107,7.44294349584873,7.24792751344359,7.94836723158468,7.6724253419715,7.39231742277876,7.93663793900257,7.4178525148859,7.03342300153745,7.49185309632967,7.54689445988764,7.48381577726426,6.62935662007961,5.97727992349992,6.59991284218713,6.71424551766612,6.97727992349992,7.17990909001493,8.03342300153745,7.94836723158468,7.93663793900257,7.53138146051631,8.22881869049588,8.49185309632967,7.467605550083,7.57742882803575,7.04439411935845,6.33985000288462,7.4757334309664,6.90689059560852,5.95419631038687,6.10852445677817,7.04439411935845,6.64385618977472,7.3037807481771,7.31288295528436
"LOC107964284",6.53915881110803,5.83289001416474,6.9188632372746,6.90689059560852,6.58496250072116,6.53915881110803,5.28540221886225,5.08746284125034,4.16992500144231,4.8073549220576,4.85798099512757,4.95419631038687,5.7279204545632,5.70043971814109,5.24792751344359,5.52356195605701,5.52356195605701,5.8073549220576,5.08746284125034,3.90689059560852,3,3.70043971814109,3.4594316186373,3.32192809488736,5.78135971352466,5.6724253419715,5.55458885167764,5.58496250072116,5.55458885167764,5.28540221886225,4.39231742277876,4.75488750216347,4.58496250072116,5.75488750216347,6.16992500144231,5.20945336562895
"LOC408567",13.7451490773218,14.036860446673,13.8937755247016,13.9821023069568,14.175237650291,13.808260347656,14.0360877352928,14.3420746679991,13.7760217152528,13.9668659003875,14.2393747688701,14.214546800915,14.0323040660918,13.9427893829319,13.7634198741921,14.0842270744975,14.0962209962234,14.043625433589,14.2518522091614,14.0143692422351,14.478390445167,14.2652487593723,14.0649953153051,14.1904420187828,14.0003521774803,13.8998289317743,13.7177835075007,13.9088616831185,14.0408034098476,13.9705553143225,14.8329394477696,15.1579784499454,14.7659594203009,14.4394413348928,14.549904967722,14.7013064619586
"LOC725611",9.30149619498255,9.18239435340453,9.35974956032233,9.35093918154643,9.54496443278924,9.04712391211403,8.81057163474115,8.71424551766612,8.59618975614441,9.10852445677817,9.01959072835788,9.40514146313634,9.56795607541547,9.71424551766612,9.36413465500805,9.7515440590891,9.32867492732795,9.91139198784346,8.38801728534514,7.70735913208088,8.33091687811462,8.38370429247405,7.61470984411521,8.02790599656988,9.49785183695112,9.60547951806167,10.0674343607565,10.1497471195047,9.60362634498619,9.64925617751731,8.63662462054365,8.78790255939143,8.16992500144231,8.30833903013941,8.3037807481771,7.98299357469431
"LOC726461",11.4522412404308,10.6812384117778,11.5260101070617,11.6657800283295,11.2209828510818,11.595257481449,10.2620948453702,9,9.30149619498255,9.48179943166575,9.07681559705083,9.04712391211403,10.8352609186275,10.3365065598103,10.5774288280357,10.5497846679479,10.8634119589416,10.9571020415623,8.61838550225861,8.4178525148859,8.40514146313634,8.58120058192496,8.56605403817109,8.80413102118332,11.1273495410591,10.4522412404308,10.496853777388,9.75655632252409,10.8978454560055,10.7047682393626,9.69870466677034,9.38586240064146,9.2045711442492,10.319672120947,10.0953970227926,9.93957921431469
"LOC411406",9.43254190038826,9.19967234483636,10.1535520317081,9.4178525148859,8.99435343685886,9.68650052718322,7.467605550083,6.32192809488736,8.60362634498619,6.97727992349992,6.9188632372746,6.82017896241519,8.94251450533924,9.06608919045777,9.14974711950468,8.86418614465428,9.62570884306447,8.64745842645492,10.4635243732712,9.40514146313634,8.66177809777199,9.55074678538324,8.72109918870719,7.467605550083,10.6943578872215,8.8610869059954,9.76983784362944,8.54689445988764,9.36413465500805,10.3476213685681,6.62935662007961,6.97727992349992,7.36632221424582,6.82017896241519,7.12928301694497,6.84549005094437
"LOC102654656",3.4594316186373,4.90689059560852,5.52356195605701,4.75488750216347,4.32192809488736,6.33985000288462,3.8073549220576,4.70043971814109,3.90689059560852,3.70043971814109,5,4.64385618977472,5.32192809488736,5.04439411935845,5.04439411935845,4.39231742277876,4.39231742277876,5.04439411935845,3,2.58496250072116,1,2.32192809488736,2.32192809488736,2.8073549220576,3.90689059560852,5.35755200461808,4.75488750216347,3.90689059560852,4.24792751344359,4.39231742277876,2,0,0,2.32192809488736,2,2.58496250072116
"LOC726506",9.93957921431469,9.76487159073609,9.8811139606751,10.2179576978641,10.1357092861044,9.98156728190301,8.74819284958946,8.61102479730735,8.61838550225861,8.74819284958946,8.72109918870719,8.93369065495223,9.43254190038826,9.467605550083,9.35755200461808,9.4241662888181,9.33091687811462,9.66888498426625,7.876516946565,7.82017896241519,8.29920801838728,8.20945336562895,7.78790255939143,7.66533591718518,10.0042204663182,9.48179943166575,10.1861142395416,10.4346282276367,10.3185428097027,9.93369065495223,8.04984854945056,8.17990909001493,8.09275714091985,7.99435343685886,8.2045711442492,8.03342300153745
"LOC411175",10.9181178510318,10.7270695580237,10.8233672400462,10.5679560754155,10.5736471874933,10.2045711442492,10.9166259222112,9.92184093707449,10.18982455888,9.56033283421244,9.76983784362944,9.57931593758001,10.0140204703149,9.63662462054365,9.63117705570398,9.58308276750293,9.78790255939143,9.75321674917896,10.7321674256634,10.4262647547021,10.7565563225241,9.29462074889163,9.89935692292311,9.85642552862553,9.80574387215162,10.8407779235951,9.65463602852797,9.32192809488736,9.90237511448603,9.75321674917896,10.0887882387169,10.2526654324502,10.2749604721406,9.87344411251538,9.93073733756289,10.007027266894
"LOC107965637",4.16992500144231,3.90689059560852,3.4594316186373,2.58496250072116,3.70043971814109,3,4.32192809488736,4.39231742277876,4.08746284125034,4,4.08746284125034,3.90689059560852,4.24792751344359,5.04439411935845,4.08746284125034,5.35755200461808,4.08746284125034,5.20945336562895,3.32192809488736,3.90689059560852,4.24792751344359,3.8073549220576,3,3,4.8073549220576,4.64385618977472,5.58496250072116,4.85798099512757,4.85798099512757,4.4594316186373,3.70043971814109,3.8073549220576,2.8073549220576,2.8073549220576,3,2.58496250072116
"LOC100577783",9.89633240390994,11.0306671362469,11.775198728898,10.6564248632778,11.2413873639989,11.6036263449862,9.39016895620018,11.5444815223108,10.311748315005,8.88874324889826,11.9744145898055,8.73809225962049,12.2085392067384,11.5033288566267,10.6987046667703,10.9490971557292,11.1273495410591,11.3459595964041,10.9964734887332,9.86418614465428,9.51766938813381,10.0566377151132,9.90388184573618,10.0112272554233,11.5406124082495,11.4512111118323,10.4828079567267,10.1711767976518,10.8209766926212,11.4599438483749,8.80413102118332,8.72109918870719,8.83920378809694,9.35093918154643,9.21431912080077,9.26912667914942
"LOC551301",11.093417564388,10.8719052376592,11.1382718001722,11.3415188232452,11.2743781532464,11.2021238238305,10.6411485974112,10.4241662888181,10.6156296369681,10.876516946565,10.5264992391366,10.8963324039099,11.6952282914958,11.9621730311097,11.4594316186373,11.8109732200022,11.748612176737,11.9560130780881,10.1254134704833,9.45121111183233,9.84862294042934,10.6302671250268,9.59991284218713,9.82654848729091,11.298062567719,11.1382718001722,11.518161355757,11.6666678406904,11.5127404628035,11.319672120947,10.7780771295354,10.9143851321554,10.4178525148859,10.3420746679991,10.8494051009478,10.3586512008929
"LOC410624",7.12928301694497,8.07681559705083,7.43462822763672,7.70735913208088,7.89481776330794,8.11374216604919,7.31288295528436,7.83289001416474,6.7279204545632,7,8.14465824283188,6.62935662007961,7.27612440527424,6.64385618977472,6.70043971814109,6.64385618977472,6.2667865406949,6.82017896241519,5.04439411935845,5,4.64385618977472,4,4.52356195605701,4.64385618977472,7.29462074889163,7.86418614465428,6.5077946401987,6.2667865406949,7.09803208296053,6.6724253419715,5.39231742277876,4.8073549220576,5.39231742277876,5.35755200461808,4.8073549220576,5
"LOC107964702",4.39231742277876,5.4594316186373,5.6724253419715,4.08746284125034,4.90689059560852,5,4.85798099512757,6.74146698640115,6.24792751344359,5.04439411935845,6,6.18982455888002,6.6724253419715,6.78135971352466,6.32192809488736,6.18982455888002,6.4594316186373,7.15987133677839,4.39231742277876,3.16992500144231,4.52356195605701,6.3037807481771,4,4.8073549220576,5.08746284125034,5.70043971814109,5.52356195605701,5.85798099512757,4.75488750216347,5.88264304936184,4.4594316186373,3.8073549220576,4,2.58496250072116,3.4594316186373,3.16992500144231
"nAChRa6",7.17990909001493,6.93073733756289,7.12928301694497,7.61470984411521,7.37503943134692,6.9188632372746,7.06608919045777,5.85798099512757,5.85798099512757,6.85798099512757,6.35755200461808,6.14974711950468,6.37503943134692,5.95419631038687,5.78135971352466,5.39231742277876,5.70043971814109,5.75488750216347,5.85798099512757,4.52356195605701,4.52356195605701,5.39231742277876,4.75488750216347,5.20945336562895,7.43462822763672,6.84549005094437,6.56985560833095,4.8073549220576,7.06608919045777,7.14974711950468,3.90689059560852,3.16992500144231,3.4594316186373,4.39231742277876,4.85798099512757,4.64385618977472
"LOC552546",8.467605550083,8.60733031374961,8.73131903102506,8.71424551766612,8.69696752623429,9.23122118071119,7.74819284958946,7.28540221886225,7.31288295528436,7.22881869049588,7.74146698640115,7.11894107272351,8.69696752623429,7.876516946565,7.69348695749933,7.66533591718518,7.88874324889826,8.10852445677817,7.31288295528436,6.2667865406949,6.06608919045777,6.49185309632967,6.28540221886225,7.15987133677839,8.68650052718322,8.60362634498619,8.02790599656988,7.95419631038687,8.4594316186373,8.34429590791582,6.4262647547021,7.28540221886225,7.38370429247405,8.08746284125034,8.29462074889163,7.97727992349992
"LOC100576187",8.53138146051631,9.10852445677817,8.8073549220576,9.04712391211403,9.18982455888002,8.64745842645492,9.01402047031493,9.19475685442225,8.29920801838728,8.97727992349992,9.3037807481771,8.90689059560852,8.82654848729091,8.58871463558226,8.68999797141945,8.49984588708321,8.62935662007961,8.81378119121704,9.39231742277876,8.96289600533726,9.44914864537544,9.19967234483636,9.33762190199251,9.09275714091985,8.64024493622235,8.81057163474115,8.58871463558226,8.8610869059954,8.54689445988764,8.71080643369935,9.30149619498255,9.37503943134693,9.1006623390052,9.13442632022093,9.23122118071119,9.01959072835788
"nAChRb2",5.20945336562895,6.84549005094437,5.16992500144231,5.55458885167764,6.5077946401987,4.95419631038687,5.95419631038687,5.52356195605701,5.52356195605701,5.35755200461808,5.97727992349992,5.64385618977472,5.52356195605701,5.32192809488736,4.64385618977472,6.02236781302845,5.61470984411521,4.95419631038687,5.52356195605701,5.39231742277876,4.58496250072116,3.32192809488736,4.08746284125034,4.4594316186373,3.32192809488736,5,3.8073549220576,5.39231742277876,4.70043971814109,3.8073549220576,6.12928301694497,6.61470984411521,6.6582114827518,5.20945336562895,5.16992500144231,6.04439411935845
"LOC410552",8.29462074889163,7.37503943134692,9,7.76818432477693,6.85798099512757,7.20945336562895,5.75488750216347,3.8073549220576,7.17990909001493,4.8073549220576,4.39231742277876,4.64385618977472,7.65105169117893,7.62935662007961,8.62570884306447,7.96578428466209,8.04439411935845,8.2045711442492,7.48381577726426,6.18982455888002,5.35755200461808,6.33985000288462,6.02236781302845,5.49185309632967,9.35093918154643,8.61102479730735,9.15228484230658,8.53915881110803,9.04712391211403,8.62570884306447,7.74146698640115,7.4757334309664,7.43462822763672,8.23840473932508,8.45532722030456,8.53138146051631
"LOC100577513",11.1630206395808,11.467605550083,10.1497471195047,11.1241213118292,11.5507467853832,10.1774195379892,11.6384359139905,8.3264294871223,10.5439984501345,10.8795832496128,8.40087943628218,10.6402449362223,9.17492568250068,8.71080643369935,9.18982455888002,8.63299519714296,9.25738784269265,9.61102479730735,5.35755200461808,7.64385618977472,5.6724253419715,5.75488750216347,5.61470984411521,4.70043971814109,8.36194377373524,10.6247954558602,9.10590850857116,9.68999797141945,9.83289001416474,7.89481776330794,6.37503943134692,6.95419631038687,7.85174904141606,7.49984588708321,7.43462822763672,6.89481776330794
"LOC100576247",11.2928967554092,11.2137117981057,11.2330204264745,11.5333297323058,11.2720465243899,11.0416591516372,11.7313190310251,11.2057932493972,10.72451385312,11.0794847838268,11.4737057496194,10.9886846867722,10.3955341354623,10.1254134704833,9.97297978606629,10.0566377151132,10.4083297407674,10.3420746679991,11.5938579388582,11.6688849842662,11.4424251933316,11.0546043179607,11.4398308839814,11.4807902010958,10.8749813476538,11.0734721539765,10.5859014496908,9.98013957763916,11.0272148851598,10.57931593758,10.902375114486,10.9879745242962,11.0396045179538,11.7948219733312,11.7936033092794,11.6899979714194
"LOC410506",8.90086680798075,9.23840473932508,8.2045711442492,8.83289001416474,9.14974711950468,9.21674585819531,8.62205181945638,7.93663793900257,7.76818432477693,8.2045711442492,7.95419631038687,8.4093909361377,7.6724253419715,7.10852445677817,7.70043971814109,7.70043971814109,7.70043971814109,8.14465824283188,5.64385618977472,7.39231742277876,6.44294349584873,4.95419631038687,5.52356195605701,4.52356195605701,7.16992500144231,8.93073733756289,7.34872815423108,7.17990909001493,7.65105169117893,6.74146698640115,5.78135971352466,5.58496250072116,5.78135971352466,5.61470984411521,5.70043971814109,5.35755200461808
"LOC100577815",5.35755200461808,5.55458885167764,6,5.8073549220576,5.49185309632967,6.55458885167764,5.20945336562895,4.24792751344359,3.90689059560852,4.75488750216347,3.90689059560852,4.8073549220576,4.95419631038687,4.64385618977472,4.75488750216347,4.75488750216347,4.58496250072116,5.28540221886225,4.32192809488736,3.70043971814109,3,4.24792751344359,2.8073549220576,3.32192809488736,5.04439411935845,5.24792751344359,5.28540221886225,4.95419631038687,5.4594316186373,5.16992500144231,3.4594316186373,3.16992500144231,4,4.58496250072116,3.4594316186373,3.8073549220576
